"Order ID","Customer ID","Customer Name",Segment,"Product ID","Product Name",Category,Sub-Category,Quantity,Sales,Discount,Profit,"Order Date","Ship Date","Ship Mode",Region,Country,City,State
CA-2014-139892,BM-11140,"Becky Martin",Consumer,TEC-MA-10000822,"Lexmark MX611dhe Monochrome Laser Printer",Technology,Machines,8,8159.952,0.4,-1359.992,2014-09-08,2014-09-12,"Standard Class",Central,"United States","San Antonio",Texas
CA-2014-139892,BM-11140,"Becky Martin",Consumer,OFF-ST-10000991,"Space Solutions HD Industrial Steel Shelving.","Office Supplies",Storage,3,275.928,0.2,-58.6347,2014-09-08,2014-09-12,"Standard Class",Central,"United States","San Antonio",Texas
CA-2016-143910,BC-11125,"Becky Castell","Home Office",FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,2,145.764,0.1,-8.098,2016-08-12,2016-08-16,"Standard Class",East,"United States","New York City","New York"
CA-2014-139892,BM-11140,"Becky Martin",Consumer,FUR-CH-10004287,"SAFCO Arco Folding Chair",Furniture,Chairs,9,1740.06,0.3,-24.858,2014-09-08,2014-09-12,"Standard Class",Central,"United States","San Antonio",Texas
CA-2014-133270,BM-11785,"Bryan Mills",Consumer,OFF-AR-10002656,"Sanford Liquid Accent Highlighters","Office Supplies",Art,2,13.36,0,4.9432,2014-06-06,2014-06-09,"First Class",East,"United States",Rochester,"New York"
CA-2014-139892,BM-11140,"Becky Martin",Consumer,OFF-AR-10002656,"Sanford Liquid Accent Highlighters","Office Supplies",Art,6,32.064,0.2,6.8136,2014-09-08,2014-09-12,"Standard Class",Central,"United States","San Antonio",Texas
CA-2016-112697,AH-10195,"Alan Haines",Corporate,OFF-BI-10000778,"GBC VeloBinder Electric Binding Machine","Office Supplies",Binders,7,254.058,0.7,-169.372,2016-12-18,2016-12-20,"Second Class",South,"United States",Tamarac,Florida
US-2017-118941,BB-11545,"Brenda Bowman",Corporate,FUR-CH-10002331,"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",Furniture,Chairs,5,1779.9,0,373.779,2017-08-12,2017-08-12,"Same Day",East,"United States",Columbia,Maryland
CA-2017-141425,AR-10825,"Anthony Rawles",Corporate,OFF-SU-10000646,"Premier Automatic Letter Opener","Office Supplies",Supplies,2,384.592,0.2,-81.7258,2017-11-02,2017-11-06,"Second Class",East,"United States",Columbus,Ohio
CA-2016-112697,AH-10195,"Alan Haines",Corporate,OFF-SU-10000646,"Premier Automatic Letter Opener","Office Supplies",Supplies,5,961.48,0.2,-204.3145,2016-12-18,2016-12-20,"Second Class",South,"United States",Tamarac,Florida
CA-2014-139892,BM-11140,"Becky Martin",Consumer,OFF-AP-10002518,"Kensington 7 Outlet MasterPiece Power Center","Office Supplies",Appliances,5,177.98,0.8,-453.849,2014-09-08,2014-09-12,"Standard Class",Central,"United States","San Antonio",Texas
CA-2014-139892,BM-11140,"Becky Martin",Consumer,TEC-PH-10003931,"JBL Micro Wireless Portable Bluetooth Speaker",Technology,Phones,3,143.976,0.2,8.9985,2014-09-08,2014-09-12,"Standard Class",Central,"United States","San Antonio",Texas
CA-2017-135034,AT-10735,"Annie Thurman",Consumer,TEC-PH-10003931,"JBL Micro Wireless Portable Bluetooth Speaker",Technology,Phones,2,95.984,0.2,5.999,2017-08-01,2017-08-03,"First Class",Central,"United States",Chicago,Illinois
CA-2016-151323,AB-10255,"Alejandro Ballentine","Home Office",OFF-FA-10002983,"Advantus SlideClip Paper Clips","Office Supplies",Fasteners,5,17.05,0,8.184,2016-10-23,2016-10-28,"Standard Class",West,"United States",Seattle,Washington
US-2015-107944,AM-10360,"Alice McCarthy",Corporate,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","Office Supplies",Paper,11,192.72,0,92.5056,2015-03-23,2015-03-25,"First Class",West,"United States","Los Angeles",California
CA-2017-158071,BD-11320,"Bill Donatelli",Consumer,OFF-LA-10004689,"Avery 512","Office Supplies",Labels,4,11.56,0,5.4332,2017-06-10,2017-06-15,"Standard Class",West,"United States",Seattle,Washington
CA-2014-152254,BD-11620,"Brian DeCherney",Consumer,OFF-PA-10001144,"Xerox 1913","Office Supplies",Paper,7,310.688,0.2,108.7408,2014-06-30,2014-06-30,"Same Day",South,"United States",Wilmington,"North Carolina"
CA-2017-124716,BD-11560,"Brendan Dodson","Home Office",OFF-PA-10001144,"Xerox 1913","Office Supplies",Paper,2,110.96,0,53.2608,2017-03-27,2017-03-31,"Standard Class",West,"United States",Fresno,California
CA-2014-169061,AB-10150,"Aimee Bixby",Consumer,TEC-AC-10002001,"Logitech Wireless Gaming Headset G930",Technology,Accessories,3,479.97,0,177.5889,2014-03-05,2014-03-08,"Second Class",East,"United States",Yonkers,"New York"
CA-2017-169005,BG-11035,"Barry Gonzalez",Consumer,OFF-AR-10000246,"Newell 318","Office Supplies",Art,2,5.56,0,1.4456,2017-11-02,2017-11-06,"Standard Class",South,"United States",Springfield,Virginia
CA-2017-106355,AT-10435,"Alyssa Tate","Home Office",OFF-AR-10000246,"Newell 318","Office Supplies",Art,4,11.12,0,2.8912,2017-04-02,2017-04-05,"First Class",East,"United States",Meriden,Connecticut
CA-2017-137428,AY-10555,"Andy Yotov",Corporate,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,2,97.184,0.2,6.074,2017-12-16,2017-12-21,"Second Class",West,"United States",Oceanside,California
CA-2015-136728,AG-10900,"Arthur Gainer",Consumer,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,4,170.072,0.3,-12.148,2015-09-13,2015-09-17,"Second Class",Central,"United States",Chicago,Illinois
CA-2016-160304,BM-11575,"Brendan Murry",Corporate,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,3,173.94,0,38.2668,2016-01-02,2016-01-07,"Standard Class",East,"United States",Gaithersburg,Maryland
CA-2015-105102,BM-11575,"Brendan Murry",Corporate,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,1,46.384,0.2,1.1596,2015-09-15,2015-09-19,"Second Class",East,"United States","New York City","New York"
CA-2017-161340,AM-10360,"Alice McCarthy",Corporate,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,4,115.96,0.5,-64.9376,2017-05-28,2017-06-01,"Standard Class",East,"United States",Cleveland,Ohio
CA-2017-103380,BF-11005,"Barry Franz","Home Office",OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length","Office Supplies",Appliances,1,8.62,0,2.2412,2017-11-21,2017-11-25,"Standard Class",West,"United States",Pasadena,California
CA-2017-137428,AY-10555,"Andy Yotov",Corporate,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,2,81.568,0.2,9.1764,2017-12-16,2017-12-21,"Second Class",West,"United States",Oceanside,California
CA-2014-157882,AR-10405,"Allen Rosenblatt",Corporate,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,3,122.352,0.2,13.7646,2014-10-03,2014-10-08,"Second Class",West,"United States","Los Angeles",California
CA-2014-157644,AH-10030,"Aaron Hawkins",Corporate,OFF-LA-10003148,"Avery 51","Office Supplies",Labels,3,18.9,0,8.694,2014-12-31,2015-01-01,"First Class",East,"United States","New York City","New York"
CA-2016-112697,AH-10195,"Alan Haines",Corporate,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Office Supplies",Appliances,2,194.528,0.2,24.316,2016-12-18,2016-12-20,"Second Class",South,"United States",Tamarac,Florida
CA-2014-113859,BC-11125,"Becky Castell","Home Office",FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,6,340.116,0.3,-9.7176,2014-09-13,2014-09-17,"Standard Class",Central,"United States",Odessa,Texas
CA-2014-154963,AA-10645,"Anna Andreadi",Consumer,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,3,170.058,0.3,-4.8588,2014-06-22,2014-06-27,"Standard Class",East,"United States",Chester,Pennsylvania
CA-2016-108987,AG-10675,"Anna Gayman",Consumer,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,4,2396.2656,0.32,-317.1528,2016-09-08,2016-09-10,"Second Class",Central,"United States",Houston,Texas
CA-2017-113481,AS-10045,"Aaron Smayling",Corporate,OFF-BI-10000474,"Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies",Binders,6,28.854,0.7,-21.1596,2017-01-02,2017-01-04,"First Class",South,"United States",Jacksonville,"North Carolina"
CA-2017-154732,AH-10195,"Alan Haines",Corporate,OFF-BI-10000474,"Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies",Binders,5,16.03,0.8,-25.648,2017-11-05,2017-11-07,"First Class",Central,"United States",Chicago,Illinois
CA-2016-109820,AG-10390,"Allen Goldenen",Consumer,OFF-BI-10000474,"Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies",Binders,3,14.427,0.7,-10.5798,2016-11-20,2016-11-22,"First Class",East,"United States",Cincinnati,Ohio
CA-2015-163181,AB-10105,"Adrian Barton",Consumer,OFF-BI-10000474,"Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies",Binders,10,32.06,0.8,-51.296,2015-11-07,2015-11-12,"Standard Class",Central,"United States",Houston,Texas
CA-2015-122406,BE-11455,"Brad Eason","Home Office",TEC-AC-10004571,"Logitech G700s Rechargeable Gaming Mouse",Technology,Accessories,2,199.98,0,83.9916,2015-08-02,2015-08-05,"Second Class",East,"United States",Providence,"Rhode Island"
CA-2016-118052,BE-11455,"Brad Eason","Home Office",FUR-FU-10004848,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",Furniture,Furnishings,7,54.712,0.2,11.6263,2016-05-06,2016-05-10,"Standard Class",East,"United States",Lorain,Ohio
US-2017-105046,BE-11335,"Bill Eplett","Home Office",FUR-FU-10004848,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",Furniture,Furnishings,4,39.08,0,14.4596,2017-07-17,2017-07-23,"Standard Class",East,"United States",Rome,"New York"
CA-2016-157588,AR-10570,"Anemone Ratner",Consumer,FUR-FU-10004848,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",Furniture,Furnishings,1,51.75,0,15.525,2016-07-14,2016-07-19,"Standard Class",South,"United States",Columbus,Georgia
CA-2017-102519,BM-11650,"Brian Moss",Corporate,FUR-FU-10004091,"Howard Miller 13" Diameter Goldtone Round Wall Clock"",Furniture,Furnishings,1,46.94,0,19.2454,2017-11-27,2017-11-29,"First Class",Central,"United States",Milwaukee,Wisconsin
CA-2014-103219,BF-11215,"Benjamin Farhat","Home Office",FUR-FU-10004091,"Howard Miller 13" Diameter Goldtone Round Wall Clock"",Furniture,Furnishings,9,56.52,0,21.4776,2014-11-09,2014-11-13,"Standard Class",East,"United States","New York City","New York"
US-2015-157014,BM-11785,"Bryan Mills",Consumer,OFF-BI-10001098,"Acco D-Ring Binder w/DublLock","Office Supplies",Binders,5,32.07,0.7,-22.449,2015-10-03,2015-10-06,"Second Class",East,"United States",Columbus,Ohio
US-2014-103905,AW-10930,"Arthur Wiediger","Home Office",OFF-BI-10001098,"Acco D-Ring Binder w/DublLock","Office Supplies",Binders,7,29.932,0.8,-46.3946,2014-07-14,2014-07-20,"Standard Class",Central,"United States",Aurora,Illinois
CA-2015-114300,AF-10885,"Art Foster",Consumer,FUR-CH-10001891,"Global Deluxe Office Fabric Chairs",Furniture,Chairs,3,287.94,0,77.7438,2015-10-13,2015-10-17,"Standard Class",South,"United States",Louisville,Kentucky
CA-2017-157987,AC-10615,"Ann Chong",Corporate,FUR-TA-10001889,"Bush Advantage Collection Racetrack Conference Table",Furniture,Tables,1,254.526,0.4,-93.3262,2017-09-02,2017-09-06,"Standard Class",East,"United States","New York City","New York"
CA-2014-127964,AP-10720,"Anne Pryor","Home Office",OFF-BI-10004593,"Ibico Laser Imprintable Binding System Covers","Office Supplies",Binders,3,125.76,0.2,40.872,2014-03-03,2014-03-08,"Standard Class",East,"United States","New York City","New York"
US-2017-124779,BF-11020,"Barry Französisch",Corporate,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box","Office Supplies",Fasteners,5,45.92,0.2,15.498,2017-09-08,2017-09-11,"First Class",Central,"United States",Arlington,Texas
CA-2016-131205,AA-10645,"Anna Andreadi",Consumer,OFF-BI-10000315,"Poly Designer Cover & Back","Office Supplies",Binders,6,113.94,0,54.6912,2016-09-04,2016-09-08,"Standard Class",South,"United States",Georgetown,Kentucky
CA-2017-104731,AM-10705,"Anne McFarland",Consumer,OFF-SU-10003505,"Premier Electric Letter Opener","Office Supplies",Supplies,2,231.72,0,11.586,2017-07-21,2017-07-27,"Standard Class",South,"United States",Salem,Virginia
CA-2016-144015,AH-10075,"Adam Hart",Corporate,OFF-SU-10003505,"Premier Electric Letter Opener","Office Supplies",Supplies,2,231.72,0,11.586,2016-06-26,2016-06-26,"Same Day",West,"United States","Los Angeles",California
CA-2014-146969,AP-10915,"Arthur Prichep",Consumer,OFF-PA-10002105,"Xerox 223","Office Supplies",Paper,1,6.48,0,3.1104,2014-09-29,2014-10-03,"Standard Class",West,"United States","Los Angeles",California
CA-2015-167479,AI-10855,"Arianne Irving",Consumer,OFF-PA-10002105,"Xerox 223","Office Supplies",Paper,3,19.44,0,9.3312,2015-03-14,2015-03-19,"Standard Class",West,"United States",Roseville,California
CA-2017-140676,BF-11080,"Bart Folk",Consumer,OFF-PA-10004243,"Xerox 1939","Office Supplies",Paper,5,94.85,0,45.528,2017-09-12,2017-09-15,"First Class",East,"United States",Baltimore,Maryland
CA-2015-107083,BB-11545,"Brenda Bowman",Corporate,OFF-BI-10002194,"Cardinal Hold-It CD Pocket","Office Supplies",Binders,5,7.98,0.8,-13.167,2015-11-21,2015-11-27,"Standard Class",Central,"United States","Fort Worth",Texas
CA-2014-130729,AA-10375,"Allen Armold",Consumer,OFF-BI-10002706,"Avery Premier Heavy-Duty Binder with Round Locking Rings","Office Supplies",Binders,3,34.272,0.2,11.1384,2014-10-24,2014-10-29,"Standard Class",West,"United States","Rancho Cucamonga",California
CA-2015-144253,AS-10225,"Alan Schoenberger",Corporate,FUR-FU-10002671,"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp",Furniture,Furnishings,2,26.8,0,12.864,2015-05-04,2015-05-09,"Second Class",East,"United States","New York City","New York"
CA-2017-131632,AH-10120,"Adrian Hane","Home Office",OFF-AR-10003651,"Newell 350","Office Supplies",Art,2,5.248,0.2,0.5904,2017-10-31,2017-11-04,"Standard Class",Central,"United States",Dallas,Texas
CA-2014-145387,AM-10705,"Anne McFarland",Consumer,OFF-AR-10001683,"Lumber Crayons","Office Supplies",Art,5,49.25,0,18.715,2014-10-31,2014-11-02,"Second Class",East,"United States",Cranston,"Rhode Island"
CA-2015-163181,AB-10105,"Adrian Barton",Consumer,OFF-AR-10001683,"Lumber Crayons","Office Supplies",Art,3,23.64,0.2,5.319,2015-11-07,2015-11-12,"Standard Class",Central,"United States",Houston,Texas
US-2017-146822,AG-10675,"Anna Gayman",Consumer,OFF-PA-10000249,"Easy-staple paper","Office Supplies",Paper,4,49.12,0,23.0864,2017-06-09,2017-06-14,"Standard Class",South,"United States",Salem,Virginia
CA-2017-155642,BM-11575,"Brendan Murry",Corporate,FUR-FU-10001918,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",Furniture,Furnishings,1,1.892,0.6,-0.9933,2017-05-18,2017-05-22,"Standard Class",Central,"United States",Chicago,Illinois
CA-2014-102652,AY-10555,"Andy Yotov",Corporate,FUR-FU-10001918,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",Furniture,Furnishings,7,33.11,0,12.9129,2014-04-06,2014-04-12,"Standard Class",West,"United States","Los Angeles",California
CA-2016-151155,AB-10255,"Alejandro Ballentine","Home Office",FUR-FU-10001918,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",Furniture,Furnishings,4,18.92,0,7.3788,2016-12-20,2016-12-24,"Standard Class",South,"United States",Jackson,Mississippi
CA-2016-105732,AG-10270,"Alejandro Grove",Consumer,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,14,1336.44,0,387.5676,2016-09-13,2016-09-18,"Standard Class",Central,"United States",Omaha,Nebraska
CA-2016-123050,BC-11125,"Becky Castell","Home Office",OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black","Office Supplies",Storage,2,31.02,0,8.0652,2016-04-04,2016-04-08,"Second Class",East,"United States",Troy,"New York"
CA-2017-117485,BD-11320,"Bill Donatelli",Consumer,TEC-AC-10004659,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",Technology,Accessories,4,291.96,0,102.186,2017-09-23,2017-09-29,"Standard Class",Central,"United States",Tulsa,Oklahoma
CA-2016-160745,AR-10825,"Anthony Rawles",Corporate,TEC-PH-10003273,"AT&T TR1909W",Technology,Phones,3,302.376,0.2,22.6782,2016-12-11,2016-12-16,"Second Class",West,"United States",Vancouver,Washington
US-2014-167262,AC-10450,"Amy Cox",Consumer,TEC-PH-10000486,"Plantronics HL10 Handset Lifter",Technology,Phones,8,742.336,0.2,83.5128,2014-10-31,2014-11-03,"Second Class",West,"United States",Avondale,Arizona
CA-2015-113222,AG-10765,"Anthony Garverick","Home Office",OFF-BI-10001890,"Avery Poly Binder Pockets","Office Supplies",Binders,3,10.74,0,5.1552,2015-11-09,2015-11-09,"Same Day",Central,"United States",Lawrence,Indiana
CA-2016-157000,AM-10360,"Alice McCarthy",Corporate,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray","Office Supplies",Storage,3,37.224,0.2,3.7224,2016-07-16,2016-07-22,"Standard Class",Central,"United States","Grand Prairie",Texas
CA-2014-149958,AS-10240,"Alan Shonely",Consumer,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,3,45.696,0.2,5.1408,2014-03-15,2014-03-19,"Standard Class",South,"United States",Tampa,Florida
CA-2016-148747,AS-10045,"Aaron Smayling",Corporate,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,2,477.666,0.15,84.294,2016-09-25,2016-09-27,"First Class",West,"United States","San Francisco",California
CA-2017-142342,AJ-10795,"Anthony Johnson",Corporate,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,5,1194.165,0.15,210.735,2017-07-17,2017-07-19,"Second Class",West,"United States","Apple Valley",California
CA-2016-139934,AY-10555,"Andy Yotov",Corporate,TEC-PH-10001552,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",Technology,Phones,7,66.976,0.2,6.6976,2016-12-18,2016-12-20,"First Class",West,"United States","San Francisco",California
US-2014-103905,AW-10930,"Arthur Wiediger","Home Office",TEC-PH-10001552,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",Technology,Phones,4,38.272,0.2,3.8272,2014-07-14,2014-07-20,"Standard Class",Central,"United States",Aurora,Illinois
CA-2015-114300,AF-10885,"Art Foster",Consumer,TEC-PH-10001552,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",Technology,Phones,7,83.72,0,23.4416,2015-10-13,2015-10-17,"Standard Class",South,"United States",Louisville,Kentucky
CA-2014-154963,AA-10645,"Anna Andreadi",Consumer,TEC-PH-10004093,"Panasonic Kx-TS550",Technology,Phones,3,82.782,0.4,-15.1767,2014-06-22,2014-06-27,"Standard Class",East,"United States",Chester,Pennsylvania
US-2017-124779,BF-11020,"Barry Französisch",Corporate,OFF-PA-10000061,"Xerox 205","Office Supplies",Paper,4,20.736,0.2,7.2576,2017-09-08,2017-09-11,"First Class",Central,"United States",Arlington,Texas
CA-2014-167850,AG-10525,"Andy Gerbode",Corporate,TEC-PH-10002398,"AT&T 1070 Corded Phone",Technology,Phones,2,178.384,0.2,22.298,2014-08-09,2014-08-16,"Standard Class",South,"United States","Saint Petersburg",Florida
CA-2014-157147,BD-11605,"Brian Dahlen",Consumer,OFF-AR-10003514,"4009 Highlighters by Sanford","Office Supplies",Art,5,19.9,0,6.567,2014-01-13,2014-01-18,"Standard Class",West,"United States","San Francisco",California
